"sample_id","coll_date","bap","WAVE"
935,"7/21/2003",8.02,"Rhyacophilidae"
935,"7/21/2003",8.02,"Gomphidae"
935,"7/21/2003",8.02,"Perlidae"
936,"7/21/2003",9.21,"Baetidae"
936,"7/21/2003",9.21,"Tipulidae"
936,"7/21/2003",9.21,"Caenidae"
936,"7/21/2003",9.21,"Hydropsychidae"
936,"7/21/2003",9.21,"Ephemerellidae"
936,"7/21/2003",9.21,"Heptageniidae"
936,"7/21/2003",9.21,"Chironomidae"
936,"7/21/2003",9.21,"Glossosomatidae"
936,"7/21/2003",9.21,"Isonychiidae"
936,"7/21/2003",9.21,"Leuctridae"
936,"7/21/2003",9.21,"Elmidae"
936,"7/21/2003",9.21,"Perlidae"
936,"7/21/2003",9.21,"Leptophlebiidae"
936,"7/21/2003",9.21,"Psephenidae"
936,"7/21/2003",9.21,"Odontoceridae"
940,"7/21/2003",8.64,"Baetidae"
940,"7/21/2003",8.64,"Perlidae"
940,"7/21/2003",8.64,"Tipulidae"
940,"7/21/2003",8.64,"Caenidae"
940,"7/21/2003",8.64,"Chironomidae"
940,"7/21/2003",8.64,"Hydropsychidae"
940,"7/21/2003",8.64,"Philopotamidae"
940,"7/21/2003",8.64,"Isonychiidae"
940,"7/21/2003",8.64,"Heptageniidae"
940,"7/21/2003",8.64,"Elmidae"
940,"7/21/2003",8.64,"Leptophlebiidae"
940,"7/21/2003",8.64,"Psephenidae"
940,"7/21/2003",8.64,"Ephemerellidae"
940,"7/21/2003",8.64,"Simuliidae"
940,"7/21/2003",8.64,"Turbellaria"
941,"7/22/2003",7.24,"Aeshnidae"
941,"7/22/2003",7.24,"Baetidae"
941,"7/22/2003",7.24,"Hydropsychidae"
941,"7/22/2003",7.24,"Chironomidae"
941,"7/22/2003",7.24,"Elmidae"
941,"7/22/2003",7.24,"Dytiscidae"
941,"7/22/2003",7.24,"Gomphidae"
941,"7/22/2003",7.24,"Leptophlebiidae"
941,"7/22/2003",7.24,"Heptageniidae"
941,"7/22/2003",7.24,"Polycentropodidae"
941,"7/22/2003",7.24,"Simuliidae"
941,"7/22/2003",7.24,"Leptohyphidae"
941,"7/22/2003",7.24,"Physidae"
942,"7/21/2003",9.11,"Perlidae"
942,"7/21/2003",9.11,"Tipulidae"
942,"7/21/2003",9.11,"Baetidae"
942,"7/21/2003",9.11,"Caenidae"
942,"7/21/2003",9.11,"Chironomidae"
942,"7/21/2003",9.11,"Hydropsychidae"
942,"7/21/2003",9.11,"Philopotamidae"
942,"7/21/2003",9.11,"Ephemerellidae"
942,"7/21/2003",9.11,"Heptageniidae"
942,"7/21/2003",9.11,"Isonychiidae"
942,"7/21/2003",9.11,"Leuctridae"
942,"7/21/2003",9.11,"Elmidae"
942,"7/21/2003",9.11,"Psephenidae"
942,"7/21/2003",9.11,"Pelecypoda"
942,"7/21/2003",9.11,"Leptophlebiidae"
944,"9/11/2003",8.82,"Baetidae"
944,"9/11/2003",8.82,"Perlidae"
944,"9/11/2003",8.82,"Caenidae"
944,"9/11/2003",8.82,"Hydropsychidae"
944,"9/11/2003",8.82,"Philopotamidae"
944,"9/11/2003",8.82,"Empididae"
944,"9/11/2003",8.82,"Tipulidae"
944,"9/11/2003",8.82,"Isonychiidae"
944,"9/11/2003",8.82,"Heptageniidae"
944,"9/11/2003",8.82,"Chironomidae"
944,"9/11/2003",8.82,"Elmidae"
944,"9/11/2003",8.82,"Psephenidae"
944,"9/11/2003",8.82,"Ephemerellidae"
944,"9/11/2003",8.82,"Simuliidae"
944,"9/11/2003",8.82,"Turbellaria"
957,"7/22/2003",8.27,"Tipulidae"
957,"7/22/2003",8.27,"Baetidae"
957,"7/22/2003",8.27,"Caenidae"
957,"7/22/2003",8.27,"Hydropsychidae"
957,"7/22/2003",8.27,"Chironomidae"
957,"7/22/2003",8.27,"Philopotamidae"
957,"7/22/2003",8.27,"Elmidae"
957,"7/22/2003",8.27,"Amphipoda"
957,"7/22/2003",8.27,"Leptophlebiidae"
957,"7/22/2003",8.27,"Isonychiidae"
957,"7/22/2003",8.27,"Perlidae"
957,"7/22/2003",8.27,"Simuliidae"
957,"7/22/2003",8.27,"Heptageniidae"
964,"9/12/2003",7.99,"Baetidae"
964,"9/12/2003",7.99,"Perlidae"
964,"9/12/2003",7.99,"Tipulidae"
964,"9/12/2003",7.99,"Coenagrionidae"
964,"9/12/2003",7.99,"Athericidae"
964,"9/12/2003",7.99,"Chironomidae"
964,"9/12/2003",7.99,"Hydropsychidae"
964,"9/12/2003",7.99,"Isonychiidae"
964,"9/12/2003",7.99,"Elmidae"
964,"9/12/2003",7.99,"Psephenidae"
964,"9/12/2003",7.99,"Odontoceridae"
964,"9/12/2003",7.99,"Ephemerellidae"
964,"9/12/2003",7.99,"Heptageniidae"
964,"9/12/2003",7.99,"Turbellaria"
971,"7/22/2003",9.12,"Chironomidae"
971,"7/22/2003",9.12,"Baetidae"
971,"7/22/2003",9.12,"Perlidae"
971,"7/22/2003",9.12,"Chloroperlidae"
971,"7/22/2003",9.12,"Hydropsychidae"
971,"7/22/2003",9.12,"Ephemerellidae"
971,"7/22/2003",9.12,"Heptageniidae"
971,"7/22/2003",9.12,"Glossosomatidae"
971,"7/22/2003",9.12,"Tipulidae"
971,"7/22/2003",9.12,"Isonychiidae"
971,"7/22/2003",9.12,"Lepidostomatidae"
971,"7/22/2003",9.12,"Leuctridae"
971,"7/22/2003",9.12,"Elmidae"
971,"7/22/2003",9.12,"Leptophlebiidae"
971,"7/22/2003",9.12,"Polycentropodidae"
971,"7/22/2003",9.12,"Psephenidae"
971,"7/22/2003",9.12,"Odontoceridae"
971,"7/22/2003",9.12,"Rhyacophilidae"
971,"7/22/2003",9.12,"Gomphidae"
973,"7/21/2003",7.73,"Baetidae"
973,"7/21/2003",7.73,"Perlidae"
973,"7/21/2003",7.73,"Chironomidae"
973,"7/21/2003",7.73,"Ephemerellidae"
973,"7/21/2003",7.73,"Tipulidae"
973,"7/21/2003",7.73,"Hydropsychidae"
973,"7/21/2003",7.73,"Heptageniidae"
973,"7/21/2003",7.73,"Leptophlebiidae"
973,"7/21/2003",7.73,"Polycentropodidae"
973,"7/21/2003",7.73,"Simuliidae"
974,"7/22/2003",8.08,"Baetidae"
974,"7/22/2003",8.08,"Caenidae"
974,"7/22/2003",8.08,"Philopotamidae"
974,"7/22/2003",8.08,"Corydalidae"
974,"7/22/2003",8.08,"Elmidae"
974,"7/22/2003",8.08,"Glossosomatidae"
974,"7/22/2003",8.08,"Hydropsychidae"
974,"7/22/2003",8.08,"Isonychiidae"
974,"7/22/2003",8.08,"Heptageniidae"
974,"7/22/2003",8.08,"Leuctridae"
974,"7/22/2003",8.08,"Chironomidae"
974,"7/22/2003",8.08,"Rhyacophilidae"
974,"7/22/2003",8.08,"Ephemerellidae"
974,"7/22/2003",8.08,"Leptophlebiidae"
975,"7/21/2003",7.54,"Baetidae"
975,"7/21/2003",7.54,"Hydropsychidae"
975,"7/21/2003",7.54,"Philopotamidae"
975,"7/21/2003",7.54,"Chironomidae"
975,"7/21/2003",7.54,"Elmidae"
975,"7/21/2003",7.54,"Ephemerellidae"
975,"7/21/2003",7.54,"Glossosomatidae"
975,"7/21/2003",7.54,"Tipulidae"
975,"7/21/2003",7.54,"Isonychiidae"
975,"7/21/2003",7.54,"Leuctridae"
975,"7/21/2003",7.54,"Heptageniidae"
975,"7/21/2003",7.54,"Psephenidae"
975,"7/21/2003",7.54,"Leptohyphidae"
975,"7/21/2003",7.54,"Caenidae"
982,"7/21/2003",8.1,"Tipulidae"
982,"7/21/2003",8.1,"Baetidae"
982,"7/21/2003",8.1,"Asellidae"
982,"7/21/2003",8.1,"Caenidae"
982,"7/21/2003",8.1,"Chironomidae"
982,"7/21/2003",8.1,"Hydropsychidae"
982,"7/21/2003",8.1,"Ancylidae"
982,"7/21/2003",8.1,"Empididae"
982,"7/21/2003",8.1,"Isonychiidae"
982,"7/21/2003",8.1,"Heptageniidae"
982,"7/21/2003",8.1,"Elmidae"
982,"7/21/2003",8.1,"Psephenidae"
982,"7/21/2003",8.1,"Ephemerellidae"
982,"7/21/2003",8.1,"Pelecypoda"
982,"7/21/2003",8.1,"Hirudinea"
984,"7/21/2003",8,"Baetidae"
984,"7/21/2003",8,"Hydropsychidae"
984,"7/21/2003",8,"Chironomidae"
984,"7/21/2003",8,"Philopotamidae"
984,"7/21/2003",8,"Glossosomatidae"
984,"7/21/2003",8,"Isonychiidae"
984,"7/21/2003",8,"Heptageniidae"
984,"7/21/2003",8,"Leuctridae"
984,"7/21/2003",8,"Elmidae"
984,"7/21/2003",8,"Psephenidae"
984,"7/21/2003",8,"Ephemerellidae"
984,"7/21/2003",8,"Hirudinea"
984,"7/21/2003",8,"Perlidae"
994,"8/20/2003",7.2,"Perlidae"
994,"8/20/2003",7.2,"Tipulidae"
994,"8/20/2003",7.2,"Baetidae"
994,"8/20/2003",7.2,"Philopotamidae"
994,"8/20/2003",7.2,"Chironomidae"
994,"8/20/2003",7.2,"Hydropsychidae"
994,"8/20/2003",7.2,"Isonychiidae"
994,"8/20/2003",7.2,"Elmidae"
994,"8/20/2003",7.2,"Psephenidae"
994,"8/20/2003",7.2,"Heptageniidae"
994,"8/20/2003",7.2,"OLIGOCHAETA"
994,"8/20/2003",7.2,"Polycentropodidae"
1002,"8/20/2003",8,"Baetidae"
1002,"8/20/2003",8,"Perlidae"
1002,"8/20/2003",8,"Tipulidae"
1002,"8/20/2003",8,"Baetiscidae"
1002,"8/20/2003",8,"Aeshnidae"
1002,"8/20/2003",8,"Brachycentridae"
1002,"8/20/2003",8,"Philopotamidae"
1002,"8/20/2003",8,"Ephemerellidae"
1002,"8/20/2003",8,"Helicopsychidae"
1002,"8/20/2003",8,"Hydropsychidae"
1002,"8/20/2003",8,"Isonychiidae"
1002,"8/20/2003",8,"Chironomidae"
1002,"8/20/2003",8,"Corydalidae"
1002,"8/20/2003",8,"Pteronarcidae"
1002,"8/20/2003",8,"Rhyacophilidae"
1002,"8/20/2003",8,"Gomphidae"
1015,"8/21/2003",7.28,"Perlidae"
1015,"8/21/2003",7.28,"Baetidae"
1015,"8/21/2003",7.28,"Hydropsychidae"
1015,"8/21/2003",7.28,"Tipulidae"
1015,"8/21/2003",7.28,"Philopotamidae"
1015,"8/21/2003",7.28,"Heptageniidae"
1015,"8/21/2003",7.28,"Glossosomatidae"
1015,"8/21/2003",7.28,"Hydroptilidae"
1015,"8/21/2003",7.28,"Brachycentridae"
1015,"8/21/2003",7.28,"Chironomidae"
1015,"8/21/2003",7.28,"Pelecypoda"
1015,"8/21/2003",7.28,"Corydalidae"
1015,"8/21/2003",7.28,"Elmidae"
1015,"8/21/2003",7.28,"Pteronarcidae"
1015,"8/21/2003",7.28,"Simuliidae"
1015,"8/21/2003",7.28,"OLIGOCHAETA"
1020,"8/20/2003",7.78,"Perlidae"
1020,"8/20/2003",7.78,"Baetidae"
1020,"8/20/2003",7.78,"Brachycentridae"
1020,"8/20/2003",7.78,"Philopotamidae"
1020,"8/20/2003",7.78,"Heptageniidae"
1020,"8/20/2003",7.78,"Glossosomatidae"
1020,"8/20/2003",7.78,"Tipulidae"
1020,"8/20/2003",7.78,"Hydropsychidae"
1020,"8/20/2003",7.78,"Isonychiidae"
1020,"8/20/2003",7.78,"Chironomidae"
1020,"8/20/2003",7.78,"Elmidae"
1020,"8/20/2003",7.78,"Simuliidae"
1028,"8/20/2003",8.52,"Baetidae"
1028,"8/20/2003",8.52,"Perlidae"
1028,"8/20/2003",8.52,"Athericidae"
1028,"8/20/2003",8.52,"Aeshnidae"
1028,"8/20/2003",8.52,"Hydropsychidae"
1028,"8/20/2003",8.52,"Philopotamidae"
1028,"8/20/2003",8.52,"Chironomidae"
1028,"8/20/2003",8.52,"Heptageniidae"
1028,"8/20/2003",8.52,"Glossosomatidae"
1028,"8/20/2003",8.52,"Isonychiidae"
1028,"8/20/2003",8.52,"Corydalidae"
1028,"8/20/2003",8.52,"Elmidae"
1028,"8/20/2003",8.52,"Polycentropodidae"
1028,"8/20/2003",8.52,"Psephenidae"
1045,"8/19/2003",8.51,"Perlidae"
1045,"8/19/2003",8.51,"Athericidae"
1045,"8/19/2003",8.51,"Baetidae"
1045,"8/19/2003",8.51,"Hydropsychidae"
1045,"8/19/2003",8.51,"Philopotamidae"
1045,"8/19/2003",8.51,"Ephemeridae"
1045,"8/19/2003",8.51,"Tipulidae"
1045,"8/19/2003",8.51,"Isonychiidae"
1045,"8/19/2003",8.51,"Chironomidae"
1045,"8/19/2003",8.51,"Polycentropodidae"
1045,"8/19/2003",8.51,"Corydalidae"
1045,"8/19/2003",8.51,"Gomphidae"
1045,"8/19/2003",8.51,"Elmidae"
1045,"8/19/2003",8.51,"Pteronarcidae"
1045,"8/19/2003",8.51,"Rhyacophilidae"
1045,"8/19/2003",8.51,"Simuliidae"
1058,"8/21/2003",6.16,"Perlidae"
1058,"8/21/2003",6.16,"Baetidae"
1058,"8/21/2003",6.16,"Hydropsychidae"
1058,"8/21/2003",6.16,"Philopotamidae"
1058,"8/21/2003",6.16,"Elmidae"
1058,"8/21/2003",6.16,"Empididae"
1058,"8/21/2003",6.16,"Chironomidae"
1058,"8/21/2003",6.16,"Polycentropodidae"
1058,"8/21/2003",6.16,"Psephenidae"
1058,"8/21/2003",6.16,"Pelecypoda"
1058,"8/21/2003",6.16,"Heptageniidae"
1059,"8/19/2003",8.75,"Baetidae"
1059,"8/19/2003",8.75,"Tipulidae"
1059,"8/19/2003",8.75,"Philopotamidae"
1059,"8/19/2003",8.75,"Psephenidae"
1059,"8/19/2003",8.75,"Heptageniidae"
1059,"8/19/2003",8.75,"Ancylidae"
1059,"8/19/2003",8.75,"Hydropsychidae"
1059,"8/19/2003",8.75,"Hydroptilidae"
1059,"8/19/2003",8.75,"Chironomidae"
1059,"8/19/2003",8.75,"Corydalidae"
1059,"8/19/2003",8.75,"Gomphidae"
1059,"8/19/2003",8.75,"Elmidae"
1059,"8/19/2003",8.75,"Perlidae"
1059,"8/19/2003",8.75,"Psychomyiidae"
1059,"8/19/2003",8.75,"Empididae"
1060,"8/20/2003",7.14,"Perlidae"
1060,"8/20/2003",7.14,"Baetidae"
1060,"8/20/2003",7.14,"Chironomidae"
1060,"8/20/2003",7.14,"Tipulidae"
1060,"8/20/2003",7.14,"Philopotamidae"
1060,"8/20/2003",7.14,"Heptageniidae"
1060,"8/20/2003",7.14,"Hydropsychidae"
1060,"8/20/2003",7.14,"Corydalidae"
1060,"8/20/2003",7.14,"Elmidae"
1060,"8/20/2003",7.14,"Psephenidae"
1060,"8/20/2003",7.14,"Empididae"
1062,"8/21/2003",7.63,"Baetidae"
1062,"8/21/2003",7.63,"Perlidae"
1062,"8/21/2003",7.63,"Tipulidae"
1062,"8/21/2003",7.63,"Hydropsychidae"
1062,"8/21/2003",7.63,"Chironomidae"
1062,"8/21/2003",7.63,"Philopotamidae"
1062,"8/21/2003",7.63,"Heptageniidae"
1062,"8/21/2003",7.63,"Glossosomatidae"
1062,"8/21/2003",7.63,"Isonychiidae"
1062,"8/21/2003",7.63,"Elmidae"
1062,"8/21/2003",7.63,"Rhyacophilidae"
1062,"8/21/2003",7.63,"Simuliidae"
1062,"8/21/2003",7.63,"OLIGOCHAETA"
1091,"7/30/2003",5.87,"Tipulidae"
1091,"7/30/2003",5.87,"Chironomidae"
1091,"7/30/2003",5.87,"Asellidae"
1091,"7/30/2003",5.87,"Hydropsychidae"
1091,"7/30/2003",5.87,"Philopotamidae"
1091,"7/30/2003",5.87,"Psephenidae"
1091,"7/30/2003",5.87,"Hydroptilidae"
1091,"7/30/2003",5.87,"Leuctridae"
1091,"7/30/2003",5.87,"Elmidae"
1091,"7/30/2003",5.87,"Physidae"
1091,"7/30/2003",5.87,"Simuliidae"
1091,"7/30/2003",5.87,"OLIGOCHAETA"
1091,"7/30/2003",5.87,"Chloroperlidae"
1091,"7/30/2003",5.87,"Perlidae"
1142,"9/13/2005",6.24,"Athericidae"
1142,"9/13/2005",6.24,"Baetidae"
1142,"9/13/2005",6.24,"Caenidae"
1142,"9/13/2005",6.24,"Hydropsychidae"
1142,"9/13/2005",6.24,"Philopotamidae"
1142,"9/13/2005",6.24,"Chironomidae"
1142,"9/13/2005",6.24,"Tipulidae"
1142,"9/13/2005",6.24,"Ephemeridae"
1142,"9/13/2005",6.24,"Helicopsychidae"
1142,"9/13/2005",6.24,"Elmidae"
1142,"9/13/2005",6.24,"Psephenidae"
1142,"9/13/2005",6.24,"Sialidae"
1142,"9/13/2005",6.24,"Heptageniidae"
1142,"9/13/2005",6.24,"Leptohyphidae"
1144,"8/17/2005",7.36,"Perlidae"
1144,"8/17/2005",7.36,"Athericidae"
1144,"8/17/2005",7.36,"Hydropsychidae"
1144,"8/17/2005",7.36,"Tipulidae"
1144,"8/17/2005",7.36,"Philopotamidae"
1144,"8/17/2005",7.36,"Heptageniidae"
1144,"8/17/2005",7.36,"Chironomidae"
1144,"8/17/2005",7.36,"Empididae"
1144,"8/17/2005",7.36,"Leuctridae"
1144,"8/17/2005",7.36,"Elmidae"
1144,"8/17/2005",7.36,"Pteronarcidae"
1144,"8/17/2005",7.36,"Rhyacophilidae"
1144,"8/17/2005",7.36,"Simuliidae"
1144,"8/17/2005",7.36,"Chloroperlidae"
1144,"8/17/2005",7.36,"Peltoperlidae"
1144,"8/17/2005",7.36,"Leptophlebiidae"
1145,"8/17/2005",7.88,"Tipulidae"
1145,"8/17/2005",7.88,"Athericidae"
1145,"8/17/2005",7.88,"Baetidae"
1145,"8/17/2005",7.88,"Caenidae"
1145,"8/17/2005",7.88,"Hydropsychidae"
1145,"8/17/2005",7.88,"Chironomidae"
1145,"8/17/2005",7.88,"Philopotamidae"
1145,"8/17/2005",7.88,"Isonychiidae"
1145,"8/17/2005",7.88,"Lepidostomatidae"
1145,"8/17/2005",7.88,"Corydalidae"
1145,"8/17/2005",7.88,"Perlidae"
1145,"8/17/2005",7.88,"Psephenidae"
1145,"8/17/2005",7.88,"Elmidae"
1145,"8/17/2005",7.88,"Heptageniidae"
1145,"8/17/2005",7.88,"Ephemerellidae"
1145,"8/17/2005",7.88,"Gomphidae"
1149,"8/16/2005",8.29,"Baetidae"
1149,"8/16/2005",8.29,"Tipulidae"
1149,"8/16/2005",8.29,"Athericidae"
1149,"8/16/2005",8.29,"Hydropsychidae"
1149,"8/16/2005",8.29,"Philopotamidae"
1149,"8/16/2005",8.29,"Heptageniidae"
1149,"8/16/2005",8.29,"Chironomidae"
1149,"8/16/2005",8.29,"Empididae"
1149,"8/16/2005",8.29,"Isonychiidae"
1149,"8/16/2005",8.29,"Corydalidae"
1149,"8/16/2005",8.29,"Elmidae"
1149,"8/16/2005",8.29,"Perlidae"
1149,"8/16/2005",8.29,"Psephenidae"
1149,"8/16/2005",8.29,"Rhyacophilidae"
1149,"8/16/2005",8.29,"Hydroptilidae"
1155,"8/16/2005",8.41,"Baetidae"
1155,"8/16/2005",8.41,"Perlidae"
1155,"8/16/2005",8.41,"Caenidae"
1155,"8/16/2005",8.41,"Chironomidae"
1155,"8/16/2005",8.41,"Hydropsychidae"
1155,"8/16/2005",8.41,"Philopotamidae"
1155,"8/16/2005",8.41,"Empididae"
1155,"8/16/2005",8.41,"Hydroptilidae"
1155,"8/16/2005",8.41,"Isonychiidae"
1155,"8/16/2005",8.41,"Elmidae"
1155,"8/16/2005",8.41,"Psephenidae"
1155,"8/16/2005",8.41,"Ephemerellidae"
1155,"8/16/2005",8.41,"Heptageniidae"
1155,"8/16/2005",8.41,"Turbellaria"
1157,"8/16/2005",8.24,"Perlidae"
1157,"8/16/2005",8.24,"Tipulidae"
1157,"8/16/2005",8.24,"Athericidae"
1157,"8/16/2005",8.24,"Brachycentridae"
1157,"8/16/2005",8.24,"Hydropsychidae"
1157,"8/16/2005",8.24,"Philopotamidae"
1157,"8/16/2005",8.24,"Chironomidae"
1157,"8/16/2005",8.24,"Empididae"
1157,"8/16/2005",8.24,"Isonychiidae"
1157,"8/16/2005",8.24,"Heptageniidae"
1157,"8/16/2005",8.24,"Leuctridae"
1157,"8/16/2005",8.24,"Corydalidae"
1157,"8/16/2005",8.24,"Elmidae"
1157,"8/16/2005",8.24,"Psephenidae"
1157,"8/16/2005",8.24,"Odontoceridae"
1157,"8/16/2005",8.24,"Ephemerellidae"
1157,"8/16/2005",8.24,"OLIGOCHAETA"
1157,"8/16/2005",8.24,"Turbellaria"
1160,"8/16/2005",9.24,"Perlidae"
1160,"8/16/2005",9.24,"Athericidae"
1160,"8/16/2005",9.24,"Baetidae"
1160,"8/16/2005",9.24,"Caenidae"
1160,"8/16/2005",9.24,"Hydropsychidae"
1160,"8/16/2005",9.24,"Chironomidae"
1160,"8/16/2005",9.24,"Philopotamidae"
1160,"8/16/2005",9.24,"Heptageniidae"
1160,"8/16/2005",9.24,"Isonychiidae"
1160,"8/16/2005",9.24,"Leuctridae"
1160,"8/16/2005",9.24,"Elmidae"
1160,"8/16/2005",9.24,"Psephenidae"
1160,"8/16/2005",9.24,"Ephemerellidae"
1160,"8/16/2005",9.24,"Simuliidae"
1160,"8/16/2005",9.24,"Leptohyphidae"
1160,"8/16/2005",9.24,"Empididae"
1163,"8/16/2005",7.48,"Tipulidae"
1163,"8/16/2005",7.48,"Baetidae"
1163,"8/16/2005",7.48,"Caenidae"
1163,"8/16/2005",7.48,"Hydropsychidae"
1163,"8/16/2005",7.48,"Philopotamidae"
1163,"8/16/2005",7.48,"Psephenidae"
1163,"8/16/2005",7.48,"Ephemeridae"
1163,"8/16/2005",7.48,"Helicopsychidae"
1163,"8/16/2005",7.48,"Hydrophilidae"
1163,"8/16/2005",7.48,"Hydroptilidae"
1163,"8/16/2005",7.48,"Chironomidae"
1163,"8/16/2005",7.48,"Elmidae"
1163,"8/16/2005",7.48,"Heptageniidae"
1166,"8/17/2005",7.37,"Baetidae"
1166,"8/17/2005",7.37,"Perlidae"
1166,"8/17/2005",7.37,"Athericidae"
1166,"8/17/2005",7.37,"Chironomidae"
1166,"8/17/2005",7.37,"Tipulidae"
1166,"8/17/2005",7.37,"Philopotamidae"
1166,"8/17/2005",7.37,"Heptageniidae"
1166,"8/17/2005",7.37,"Hydropsychidae"
1166,"8/17/2005",7.37,"Elmidae"
1166,"8/17/2005",7.37,"Rhyacophilidae"
1166,"8/17/2005",7.37,"Empididae"
1167,"8/17/2005",7.87,"Perlidae"
1167,"8/17/2005",7.87,"Baetidae"
1167,"8/17/2005",7.87,"Hydropsychidae"
1167,"8/17/2005",7.87,"Chironomidae"
1167,"8/17/2005",7.87,"Philopotamidae"
1167,"8/17/2005",7.87,"Heptageniidae"
1167,"8/17/2005",7.87,"Tipulidae"
1167,"8/17/2005",7.87,"Leuctridae"
1167,"8/17/2005",7.87,"Corydalidae"
1167,"8/17/2005",7.87,"Elmidae"
1167,"8/17/2005",7.87,"Psephenidae"
1167,"8/17/2005",7.87,"Pteronarcidae"
1167,"8/17/2005",7.87,"Rhyacophilidae"
1167,"8/17/2005",7.87,"Peltoperlidae"
1168,"8/16/2005",7.64,"Tipulidae"
1168,"8/16/2005",7.64,"Baetidae"
1168,"8/16/2005",7.64,"Hydropsychidae"
1168,"8/16/2005",7.64,"Chironomidae"
1168,"8/16/2005",7.64,"Psephenidae"
1168,"8/16/2005",7.64,"Amphipoda"
1168,"8/16/2005",7.64,"Calopterygidae"
1168,"8/16/2005",7.64,"Heptageniidae"
1168,"8/16/2005",7.64,"Leuctridae"
1168,"8/16/2005",7.64,"Corydalidae"
1168,"8/16/2005",7.64,"Elmidae"
1168,"8/16/2005",7.64,"Rhyacophilidae"
1168,"8/16/2005",7.64,"Chloroperlidae"
1168,"8/16/2005",7.64,"Curculionidae"
1168,"8/16/2005",7.64,"OLIGOCHAETA"
1172,"8/16/2005",5.86,"Perlidae"
1172,"8/16/2005",5.86,"Tipulidae"
1172,"8/16/2005",5.86,"Aeshnidae"
1172,"8/16/2005",5.86,"Hydropsychidae"
1172,"8/16/2005",5.86,"Philopotamidae"
1172,"8/16/2005",5.86,"Chironomidae"
1172,"8/16/2005",5.86,"Hydroptilidae"
1172,"8/16/2005",5.86,"Isonychiidae"
1172,"8/16/2005",5.86,"Corydalidae"
1172,"8/16/2005",5.86,"Elmidae"
1172,"8/16/2005",5.86,"Rhyacophilidae"
1172,"8/16/2005",5.86,"Simuliidae"
1172,"8/16/2005",5.86,"Turbellaria"
1173,"8/17/2005",8.15,"Perlidae"
1173,"8/17/2005",8.15,"Athericidae"
1173,"8/17/2005",8.15,"Baetidae"
1173,"8/17/2005",8.15,"Hydropsychidae"
1173,"8/17/2005",8.15,"Chironomidae"
1173,"8/17/2005",8.15,"Tipulidae"
1173,"8/17/2005",8.15,"Philopotamidae"
1173,"8/17/2005",8.15,"Heptageniidae"
1173,"8/17/2005",8.15,"Empididae"
1173,"8/17/2005",8.15,"Isonychiidae"
1173,"8/17/2005",8.15,"Leuctridae"
1173,"8/17/2005",8.15,"Corydalidae"
1173,"8/17/2005",8.15,"Elmidae"
1173,"8/17/2005",8.15,"Psephenidae"
1173,"8/17/2005",8.15,"Odontoceridae"
1173,"8/17/2005",8.15,"Rhyacophilidae"
1173,"8/17/2005",8.15,"Chloroperlidae"
1173,"8/17/2005",8.15,"OLIGOCHAETA"
1176,"8/16/2005",7.42,"Baetidae"
1176,"8/16/2005",7.42,"Perlidae"
1176,"8/16/2005",7.42,"OLIGOCHAETA"
1176,"8/16/2005",7.42,"Caenidae"
1176,"8/16/2005",7.42,"Chironomidae"
1176,"8/16/2005",7.42,"Hydropsychidae"
1176,"8/16/2005",7.42,"Psephenidae"
1176,"8/16/2005",7.42,"Empididae"
1176,"8/16/2005",7.42,"Heptageniidae"
1176,"8/16/2005",7.42,"Corydalidae"
1176,"8/16/2005",7.42,"Elmidae"
1176,"8/16/2005",7.42,"Perlodidae"
1176,"8/16/2005",7.42,"Turbellaria"
1178,"8/17/2005",5.71,"Athericidae"
1178,"8/17/2005",5.71,"Baetidae"
1178,"8/17/2005",5.71,"Philopotamidae"
1178,"8/17/2005",5.71,"Chironomidae"
1178,"8/17/2005",5.71,"Tipulidae"
1178,"8/17/2005",5.71,"Empididae"
1178,"8/17/2005",5.71,"Hydropsychidae"
1178,"8/17/2005",5.71,"Corydalidae"
1178,"8/17/2005",5.71,"Elmidae"
1178,"8/17/2005",5.71,"Perlidae"
1178,"8/17/2005",5.71,"Rhyacophilidae"
1178,"8/17/2005",5.71,"Simuliidae"
1178,"8/17/2005",5.71,"Heptageniidae"
1185,"8/16/2005",6.93,"Perlidae"
1185,"8/16/2005",6.93,"Tipulidae"
1185,"8/16/2005",6.93,"Hydropsychidae"
1185,"8/16/2005",6.93,"Philopotamidae"
1185,"8/16/2005",6.93,"Psephenidae"
1185,"8/16/2005",6.93,"Gomphidae"
1185,"8/16/2005",6.93,"Chironomidae"
1185,"8/16/2005",6.93,"Elmidae"
1185,"8/16/2005",6.93,"Leptophlebiidae"
1185,"8/16/2005",6.93,"Pelecypoda"
1185,"8/16/2005",6.93,"Rhyacophilidae"
1185,"8/16/2005",6.93,"Heptageniidae"
1185,"8/16/2005",6.93,"Peltoperlidae"
1185,"8/16/2005",6.93,"Chloroperlidae"
1185,"8/16/2005",6.93,"Polycentropodidae"
1187,"8/17/2005",5.9,"Baetidae"
1187,"8/17/2005",5.9,"Athericidae"
1187,"8/17/2005",5.9,"Philopotamidae"
1187,"8/17/2005",5.9,"Chironomidae"
1187,"8/17/2005",5.9,"Tipulidae"
1187,"8/17/2005",5.9,"Empididae"
1187,"8/17/2005",5.9,"Hydropsychidae"
1187,"8/17/2005",5.9,"Leuctridae"
1187,"8/17/2005",5.9,"Corydalidae"
1187,"8/17/2005",5.9,"Elmidae"
