"Pair","PfamH","Pfam","PFamL"
"Baetidae_Leptohyphidae",0.141649048625793,0.0840064620355412,0.0175
"Baetidae_Leptophlebiidae",0.30338266384778,0.0856219709208401,0.01
"Baetidae_Lestidae",0,0,0
"Baetidae_Leuctridae",0.251585623678647,0.113085621970921,0.01
"Baetidae_Limnephilidae",0.0317124735729387,0.00969305331179321,0.005
"Baetidae_Lymnaeidae",0.0126849894291755,0.018578352180937,0.015
"Baetidae_Macromiidae",0,0,0
"Baetidae_Nemouridae",0.0221987315010571,0.0113085621970921,0
"Baetidae_Odontoceridae",0.0972515856236787,0.0177705977382876,0
"Baetidae_OLIGOCHAETA",0.359408033826638,0.316639741518578,0.19
"Baetidae_OSTRACODA",0.00422832980972516,0,0
"Baetidae_Pelecypoda",0.0835095137420719,0.092891760904685,0.08
"Baetidae_Peltoperlidae",0.0517970401691332,0.0121163166397415,0
"Baetidae_Perlidae",0.726215644820296,0.323909531502423,0.03
"Baetidae_Perlodidae",0.10676532769556,0.024232633279483,0
"Baetidae_Philopotamidae",0.756871035940803,0.512116316639742,0.1225
"Baetidae_Phryganeidae",0.00211416490486258,0.0024232633279483,0.0025
"Baetidae_Physidae",0.0359408033826638,0.0573505654281099,0.0725
"Baetidae_Polycentropodidae",0.105708245243129,0.0436187399030695,0.0175
"Baetidae_Polymitarcyidae",0.0211416490486258,0.00323101777059774,0
"Baetidae_Potamanthidae",0.0169133192389006,0.00888529886914378,0
"Baetidae_Psephenidae",0.525369978858351,0.413570274636511,0.1275
"Baetidae_Psychomyiidae",0.0718816067653277,0.0411954765751212,0.0075
"Baetidae_Pteronarcidae",0.112050739957717,0.0201938610662359,0
"Baetidae_Ptilodactylidae",0.00739957716701903,0.00726978998384491,0
"Baetidae_Rhyacophilidae",0.291754756871036,0.121970920840065,0.005
"Baetidae_Sialidae",0.0338266384778013,0.0444264943457189,0.0175
"Baetidae_Simuliidae",0.349894291754757,0.383683360258481,0.245
"Baetidae_Tabanidae",0.0285412262156448,0.0274636510500808,0.03
"Baetidae_Tipulidae",0.69661733615222,0.494345718901454,0.145
"Baetidae_Turbellaria",0.116279069767442,0.181744749596123,0.1875
"Baetidae_Uenoidae",0.0369978858350951,0.0137318255250404,0.0025
"Baetidae_Valvatidae",0.00317124735729387,0.00161550888529887,0.005
"Baetiscidae_Bithyniidae",0,0,0
"Baetiscidae_Brachycentridae",0.00634249471458774,0.00323101777059774,0
"Baetiscidae_Caenidae",0.00105708245243129,0.000807754442649435,0.0025
"Baetiscidae_Calopterygidae",0,0,0
"Baetiscidae_Cambaridae",0.00211416490486258,0,0
"Baetiscidae_Capniidae",0,0,0
"Baetiscidae_Chironomidae",0.0105708245243129,0.00565428109854604,0.0025
"Baetiscidae_Chironomus",0,0,0.0025
"Baetiscidae_Chloroperlidae",0.00422832980972516,0,0
"Baetiscidae_Coenagrionidae",0,0,0
"Baetiscidae_Cordulegastridae",0,0,0
"Baetiscidae_Corduliidae",0,0,0
"Baetiscidae_Corixidae",0,0,0
"Baetiscidae_Corydalidae",0.00528541226215645,0.00403877221324717,0
"Baetiscidae_Curculionidae",0,0,0
"Baetiscidae_Dixidae",0,0,0
"Baetiscidae_Dryopidae",0,0,0
"Baetiscidae_Dytiscidae",0,0,0
"Baetiscidae_Elmidae",0.00845665961945032,0.00565428109854604,0.0025
"Baetiscidae_Empididae",0.00528541226215645,0.0024232633279483,0.0025
"Baetiscidae_Ephemerellidae",0.00845665961945032,0.00161550888529887,0
"Baetiscidae_Ephemeridae",0,0,0
"Baetiscidae_Glossosomatidae",0.00211416490486258,0.000807754442649435,0
"Baetiscidae_Goeridae",0,0,0
"Baetiscidae_Gomphidae",0.00317124735729387,0.00161550888529887,0.0025
"Baetiscidae_Gyrinidae",0,0.000807754442649435,0
"Baetiscidae_Haliplidae",0,0,0
"Baetiscidae_Helicopsychidae",0.00211416490486258,0,0
"Baetiscidae_Heptageniidae",0.00739957716701903,0.00323101777059774,0
"Baetiscidae_Hirudinea",0,0.000807754442649435,0
"Baetiscidae_Hydraenidae",0,0,0
"Baetiscidae_Hydrophilidae",0,0.000807754442649435,0
"Baetiscidae_Hydropsychidae",0.00739957716701903,0.00565428109854604,0.0025
"Baetiscidae_Hydroptilidae",0.00317124735729387,0,0
"Baetiscidae_Isonychiidae",0.00528541226215645,0.00323101777059774,0
"Baetiscidae_Lepidostomatidae",0.00528541226215645,0,0
"Baetiscidae_Leptoceridae",0.00211416490486258,0.00161550888529887,0
"Baetiscidae_Leptohyphidae",0.00105708245243129,0.00161550888529887,0
"Baetiscidae_Leptophlebiidae",0.00211416490486258,0.000807754442649435,0
"Baetiscidae_Lestidae",0,0,0
"Baetiscidae_Leuctridae",0,0,0
"Baetiscidae_Limnephilidae",0,0,0
"Baetiscidae_Lymnaeidae",0,0,0
"Baetiscidae_Macromiidae",0,0,0
"Baetiscidae_Nemouridae",0.00105708245243129,0,0
"Baetiscidae_Odontoceridae",0.00317124735729387,0.000807754442649435,0
"Baetiscidae_OLIGOCHAETA",0.00528541226215645,0.0024232633279483,0
"Baetiscidae_OSTRACODA",0,0,0
"Baetiscidae_Pelecypoda",0.00211416490486258,0,0
"Baetiscidae_Peltoperlidae",0.00317124735729387,0,0
"Baetiscidae_Perlidae",0.00739957716701903,0.00403877221324717,0
"Baetiscidae_Perlodidae",0.00211416490486258,0,0
"Baetiscidae_Philopotamidae",0.00951374207188161,0.00403877221324717,0
"Baetiscidae_Phryganeidae",0,0,0
"Baetiscidae_Physidae",0,0,0
"Baetiscidae_Polycentropodidae",0.00317124735729387,0,0
"Baetiscidae_Polymitarcyidae",0,0.000807754442649435,0
"Baetiscidae_Potamanthidae",0,0,0
"Baetiscidae_Psephenidae",0.00105708245243129,0.00161550888529887,0
"Baetiscidae_Psychomyiidae",0,0.000807754442649435,0
"Baetiscidae_Pteronarcidae",0.00105708245243129,0.000807754442649435,0
"Baetiscidae_Ptilodactylidae",0,0,0
"Baetiscidae_Rhyacophilidae",0.00951374207188161,0,0
"Baetiscidae_Sialidae",0,0,0
"Baetiscidae_Simuliidae",0.00739957716701903,0.0024232633279483,0
"Baetiscidae_Tabanidae",0,0,0
"Baetiscidae_Tipulidae",0.00951374207188161,0.00161550888529887,0.0025
"Baetiscidae_Turbellaria",0,0,0
"Baetiscidae_Uenoidae",0,0,0
"Baetiscidae_Valvatidae",0,0.000807754442649435,0
"Bithyniidae_Brachycentridae",0,0.000807754442649435,0
"Bithyniidae_Caenidae",0,0.000807754442649435,0
"Bithyniidae_Calopterygidae",0,0,0
"Bithyniidae_Cambaridae",0,0.000807754442649435,0
"Bithyniidae_Capniidae",0,0,0
"Bithyniidae_Chironomidae",0,0.00403877221324717,0.0025
"Bithyniidae_Chironomus",0,0,0
"Bithyniidae_Chloroperlidae",0,0,0
"Bithyniidae_Coenagrionidae",0,0.00161550888529887,0
"Bithyniidae_Cordulegastridae",0,0.000807754442649435,0
"Bithyniidae_Corduliidae",0,0,0
"Bithyniidae_Corixidae",0,0,0
"Bithyniidae_Corydalidae",0,0.00161550888529887,0
"Bithyniidae_Curculionidae",0,0,0
"Bithyniidae_Dixidae",0,0,0
"Bithyniidae_Dryopidae",0,0,0
"Bithyniidae_Dytiscidae",0,0,0
"Bithyniidae_Elmidae",0,0.00403877221324717,0
"Bithyniidae_Empididae",0,0,0
"Bithyniidae_Ephemerellidae",0,0.0024232633279483,0
"Bithyniidae_Ephemeridae",0,0,0
"Bithyniidae_Glossosomatidae",0,0,0
"Bithyniidae_Goeridae",0,0,0
"Bithyniidae_Gomphidae",0,0.0024232633279483,0
"Bithyniidae_Gyrinidae",0,0,0
"Bithyniidae_Haliplidae",0,0,0.0025
"Bithyniidae_Helicopsychidae",0,0,0
"Bithyniidae_Heptageniidae",0,0.00161550888529887,0
"Bithyniidae_Hirudinea",0,0,0
"Bithyniidae_Hydraenidae",0,0,0
"Bithyniidae_Hydrophilidae",0,0,0
"Bithyniidae_Hydropsychidae",0,0.00161550888529887,0
"Bithyniidae_Hydroptilidae",0,0.000807754442649435,0
"Bithyniidae_Isonychiidae",0,0.000807754442649435,0
"Bithyniidae_Lepidostomatidae",0,0,0
"Bithyniidae_Leptoceridae",0,0.0024232633279483,0
"Bithyniidae_Leptohyphidae",0,0.00161550888529887,0
"Bithyniidae_Leptophlebiidae",0,0.000807754442649435,0
"Bithyniidae_Lestidae",0,0,0
"Bithyniidae_Leuctridae",0,0.000807754442649435,0
"Bithyniidae_Limnephilidae",0,0,0
"Bithyniidae_Lymnaeidae",0,0,0
"Bithyniidae_Macromiidae",0,0,0
"Bithyniidae_Nemouridae",0,0,0
"Bithyniidae_Odontoceridae",0,0,0
"Bithyniidae_OLIGOCHAETA",0,0.00161550888529887,0
"Bithyniidae_OSTRACODA",0,0,0
"Bithyniidae_Pelecypoda",0,0.00161550888529887,0.0025
"Bithyniidae_Peltoperlidae",0,0,0
"Bithyniidae_Perlidae",0,0.000807754442649435,0
"Bithyniidae_Perlodidae",0,0,0
"Bithyniidae_Philopotamidae",0,0.00161550888529887,0
"Bithyniidae_Phryganeidae",0,0,0
"Bithyniidae_Physidae",0,0.000807754442649435,0
"Bithyniidae_Polycentropodidae",0,0.00161550888529887,0.0025
"Bithyniidae_Polymitarcyidae",0,0,0
"Bithyniidae_Potamanthidae",0,0,0
"Bithyniidae_Psephenidae",0,0.00323101777059774,0
"Bithyniidae_Psychomyiidae",0,0,0
"Bithyniidae_Pteronarcidae",0,0,0
"Bithyniidae_Ptilodactylidae",0,0,0
"Bithyniidae_Rhyacophilidae",0,0,0
"Bithyniidae_Sialidae",0,0.000807754442649435,0
"Bithyniidae_Simuliidae",0,0.000807754442649435,0
"Bithyniidae_Tabanidae",0,0.000807754442649435,0
"Bithyniidae_Tipulidae",0,0.000807754442649435,0
"Bithyniidae_Turbellaria",0,0.000807754442649435,0.0025
"Bithyniidae_Uenoidae",0,0,0
"Bithyniidae_Valvatidae",0,0,0
"Brachycentridae_Caenidae",0.0486257928118393,0.00403877221324717,0
"Brachycentridae_Calopterygidae",0.00211416490486258,0.000807754442649435,0.0025
"Brachycentridae_Cambaridae",0.0105708245243129,0.000807754442649435,0
"Brachycentridae_Capniidae",0.00422832980972516,0,0
"Brachycentridae_Chironomidae",0.224101479915433,0.0621970920840065,0.0025
"Brachycentridae_Chironomus",0,0,0
"Brachycentridae_Chloroperlidae",0.0306553911205074,0.00323101777059774,0
"Brachycentridae_Coenagrionidae",0.00528541226215645,0.00323101777059774,0
"Brachycentridae_Cordulegastridae",0.00317124735729387,0.00161550888529887,0
"Brachycentridae_Corduliidae",0.00105708245243129,0,0
"Brachycentridae_Corixidae",0,0,0
"Brachycentridae_Corydalidae",0.0739957716701903,0.018578352180937,0
"Brachycentridae_Curculionidae",0,0,0
"Brachycentridae_Dixidae",0.00211416490486258,0,0
"Brachycentridae_Dryopidae",0,0,0
"Brachycentridae_Dytiscidae",0.00105708245243129,0,0
"Brachycentridae_Elmidae",0.20507399577167,0.0589660743134087,0.0025
"Brachycentridae_Empididae",0.0391120507399577,0.00888529886914378,0
"Brachycentridae_Ephemerellidae",0.167019027484144,0.0339256865912763,0
"Brachycentridae_Ephemeridae",0.0126849894291755,0.000807754442649435,0
"Brachycentridae_Glossosomatidae",0.047568710359408,0.00888529886914378,0
"Brachycentridae_Goeridae",0.00317124735729387,0.000807754442649435,0
"Brachycentridae_Gomphidae",0.0792811839323467,0.0105008077544426,0
"Brachycentridae_Gyrinidae",0.00739957716701903,0.00323101777059774,0
"Brachycentridae_Haliplidae",0,0,0
"Brachycentridae_Helicopsychidae",0.0179704016913319,0.00323101777059774,0
"Brachycentridae_Heptageniidae",0.173361522198731,0.0298869143780291,0
"Brachycentridae_Hirudinea",0.00317124735729387,0.000807754442649435,0
"Brachycentridae_Hydraenidae",0,0,0
"Brachycentridae_Hydrophilidae",0.00211416490486258,0.00161550888529887,0
"Brachycentridae_Hydropsychidae",0.161733615221987,0.0492730210016155,0.0025
"Brachycentridae_Hydroptilidae",0.0348837209302326,0.00807754442649435,0
"Brachycentridae_Isonychiidae",0.137420718816068,0.0250403877221325,0
"Brachycentridae_Lepidostomatidae",0.040169133192389,0.00484652665589661,0
"Brachycentridae_Leptoceridae",0.0179704016913319,0.00565428109854604,0
"Brachycentridae_Leptohyphidae",0.0454545454545455,0.00807754442649435,0
"Brachycentridae_Leptophlebiidae",0.0676532769556025,0.00726978998384491,0
"Brachycentridae_Lestidae",0,0,0
"Brachycentridae_Leuctridae",0.0422832980972516,0.00888529886914378,0
"Brachycentridae_Limnephilidae",0.00739957716701903,0.00161550888529887,0
"Brachycentridae_Lymnaeidae",0.00317124735729387,0,0
"Brachycentridae_Macromiidae",0,0,0
"Brachycentridae_Nemouridae",0.00422832980972516,0.00161550888529887,0
"Brachycentridae_Odontoceridae",0.0221987315010571,0.00403877221324717,0
"Brachycentridae_OLIGOCHAETA",0.0898520084566596,0.024232633279483,0.0025
"Brachycentridae_OSTRACODA",0.00105708245243129,0,0
"Brachycentridae_Pelecypoda",0.0274841437632135,0.00726978998384491,0
"Brachycentridae_Peltoperlidae",0.0137420718816068,0.000807754442649435,0
"Brachycentridae_Perlidae",0.174418604651163,0.037156704361874,0
"Brachycentridae_Perlodidae",0.0317124735729387,0.000807754442649435,0
"Brachycentridae_Philopotamidae",0.169133192389006,0.0436187399030695,0
"Brachycentridae_Phryganeidae",0.00211416490486258,0,0
"Brachycentridae_Physidae",0.00528541226215645,0.00484652665589661,0
"Brachycentridae_Polycentropodidae",0.0285412262156448,0.00323101777059774,0
"Brachycentridae_Polymitarcyidae",0.00634249471458774,0.00161550888529887,0
"Brachycentridae_Potamanthidae",0.00739957716701903,0.000807754442649435,0
"Brachycentridae_Psephenidae",0.087737843551797,0.0266558966074313,0.0025
"Brachycentridae_Psychomyiidae",0.0137420718816068,0.0024232633279483,0
"Brachycentridae_Pteronarcidae",0.0211416490486258,0.00403877221324717,0
"Brachycentridae_Ptilodactylidae",0.00105708245243129,0,0
"Brachycentridae_Rhyacophilidae",0.0856236786469345,0.0161550888529887,0
"Brachycentridae_Sialidae",0.0126849894291755,0.000807754442649435,0
"Brachycentridae_Simuliidae",0.0845665961945032,0.0266558966074313,0.0025
"Brachycentridae_Tabanidae",0.00317124735729387,0.000807754442649435,0
"Brachycentridae_Tipulidae",0.154334038054968,0.0323101777059774,0.0025
"Brachycentridae_Turbellaria",0.0295983086680761,0.00726978998384491,0
"Brachycentridae_Uenoidae",0.0116279069767442,0.00161550888529887,0
"Brachycentridae_Valvatidae",0.00105708245243129,0.000807754442649435,0
"Caenidae_Calopterygidae",0.00105708245243129,0.0105008077544426,0
"Caenidae_Cambaridae",0.0359408033826638,0.0250403877221325,0.0075
"Caenidae_Capniidae",0.00317124735729387,0,0
"Caenidae_Chironomidae",0.256871035940803,0.153473344103393,0.045
"Caenidae_Chironomus",0.00105708245243129,0.00726978998384491,0.015
"Caenidae_Chloroperlidae",0.00951374207188161,0.000807754442649435,0
"Caenidae_Coenagrionidae",0.00845665961945032,0.0161550888529887,0.02
"Caenidae_Cordulegastridae",0.00105708245243129,0.000807754442649435,0
"Caenidae_Corduliidae",0,0,0
"Caenidae_Corixidae",0,0.00323101777059774,0.0025
"Caenidae_Corydalidae",0.072938689217759,0.0250403877221325,0
"Caenidae_Curculionidae",0.00105708245243129,0,0
"Caenidae_Dixidae",0,0,0
"Caenidae_Dryopidae",0.00105708245243129,0.000807754442649435,0
"Caenidae_Dytiscidae",0.00422832980972516,0.000807754442649435,0
"Caenidae_Elmidae",0.249471458773784,0.147819063004847,0.035
"Caenidae_Empididae",0.0930232558139535,0.0460420032310178,0.005
"Caenidae_Ephemerellidae",0.127906976744186,0.0298869143780291,0
"Caenidae_Ephemeridae",0.0200845665961945,0.0105008077544426,0
"Caenidae_Glossosomatidae",0.0295983086680761,0.00484652665589661,0
"Caenidae_Goeridae",0.00105708245243129,0.00161550888529887,0
"Caenidae_Gomphidae",0.0676532769556025,0.0266558966074313,0.0025
"Caenidae_Gyrinidae",0.00845665961945032,0.00969305331179321,0
"Caenidae_Haliplidae",0,0,0.005
"Caenidae_Helicopsychidae",0.03276955602537,0.0113085621970921,0
"Caenidae_Heptageniidae",0.223044397463002,0.0969305331179321,0.01
"Caenidae_Hirudinea",0.00739957716701903,0.00484652665589661,0.02
"Caenidae_Hydraenidae",0,0,0
"Caenidae_Hydrophilidae",0.00845665961945032,0.00969305331179321,0
"Caenidae_Hydropsychidae",0.213530655391121,0.130048465266559,0.015
"Caenidae_Hydroptilidae",0.0443974630021142,0.031502423263328,0.01
"Caenidae_Isonychiidae",0.200845665961945,0.0710823909531502,0
"Caenidae_Lepidostomatidae",0.0137420718816068,0.000807754442649435,0
"Caenidae_Leptoceridae",0.0169133192389006,0.0113085621970921,0.01
"Caenidae_Leptohyphidae",0.0517970401691332,0.0266558966074313,0
"Caenidae_Leptophlebiidae",0.0687103594080338,0.0137318255250404,0
"Caenidae_Lestidae",0,0,0.0025
"Caenidae_Leuctridae",0.0454545454545455,0.012924071082391,0.0025
"Caenidae_Limnephilidae",0.00634249471458774,0.000807754442649435,0
"Caenidae_Lymnaeidae",0.00422832980972516,0.00323101777059774,0.0075
"Caenidae_Macromiidae",0,0,0
"Caenidae_Nemouridae",0,0,0
"Caenidae_Odontoceridae",0.0306553911205074,0.00403877221324717,0
"Caenidae_OLIGOCHAETA",0.0930232558139535,0.055735056542811,0.025
"Caenidae_OSTRACODA",0.00211416490486258,0,0
"Caenidae_Pelecypoda",0.0274841437632135,0.0218093699515347,0.01
"Caenidae_Peltoperlidae",0.00317124735729387,0,0
"Caenidae_Perlidae",0.182875264270613,0.055735056542811,0
"Caenidae_Perlodidae",0.00634249471458774,0.00161550888529887,0
"Caenidae_Philopotamidae",0.198731501057082,0.074313408723748,0.0075
"Caenidae_Phryganeidae",0,0,0
"Caenidae_Physidae",0.0137420718816068,0.00969305331179321,0.01
"Caenidae_Polycentropodidae",0.0243128964059197,0.00726978998384491,0.0025
"Caenidae_Polymitarcyidae",0.0137420718816068,0.0024232633279483,0
"Caenidae_Potamanthidae",0.0116279069767442,0.00323101777059774,0
"Caenidae_Psephenidae",0.189217758985201,0.0961227786752827,0.0025
"Caenidae_Psychomyiidae",0.0369978858350951,0.00646203554119548,0
"Caenidae_Pteronarcidae",0.00634249471458774,0,0
"Caenidae_Ptilodactylidae",0.00105708245243129,0,0
"Caenidae_Rhyacophilidae",0.0380549682875264,0.00646203554119548,0
"Caenidae_Sialidae",0.0158562367864693,0.0137318255250404,0.005
"Caenidae_Simuliidae",0.0824524312896406,0.0331179321486268,0.0025
"Caenidae_Tabanidae",0.0116279069767442,0.00646203554119548,0.0025
"Caenidae_Tipulidae",0.179704016913319,0.079967689822294,0.01
"Caenidae_Turbellaria",0.0369978858350951,0.0339256865912763,0.02
"Caenidae_Uenoidae",0.00951374207188161,0,0
"Caenidae_Valvatidae",0,0,0.0025
"Calopterygidae_Cambaridae",0.00105708245243129,0.00484652665589661,0.005
"Calopterygidae_Capniidae",0,0.000807754442649435,0
"Calopterygidae_Chironomidae",0.0105708245243129,0.0363489499192246,0.045
"Calopterygidae_Chironomus",0,0.000807754442649435,0
"Calopterygidae_Chloroperlidae",0.00317124735729387,0,0.0025
"Calopterygidae_Coenagrionidae",0.00105708245243129,0.00403877221324717,0.0025
"Calopterygidae_Cordulegastridae",0,0.00161550888529887,0.0025
"Calopterygidae_Corduliidae",0,0,0
"Calopterygidae_Corixidae",0,0.00403877221324717,0
"Calopterygidae_Corydalidae",0.00422832980972516,0.0169628432956381,0.0125
"Calopterygidae_Curculionidae",0.00105708245243129,0,0
"Calopterygidae_Dixidae",0,0,0
"Calopterygidae_Dryopidae",0,0.00161550888529887,0.0025
"Calopterygidae_Dytiscidae",0.00105708245243129,0.000807754442649435,0
"Calopterygidae_Elmidae",0.0105708245243129,0.0355411954765751,0.035
"Calopterygidae_Empididae",0.00317124735729387,0.00726978998384491,0.01
"Calopterygidae_Ephemerellidae",0.00211416490486258,0.00323101777059774,0.0025
"Calopterygidae_Ephemeridae",0.00105708245243129,0,0
"Calopterygidae_Glossosomatidae",0.00211416490486258,0.000807754442649435,0
"Calopterygidae_Goeridae",0,0,0
"Calopterygidae_Gomphidae",0,0.00969305331179321,0.0025
"Calopterygidae_Gyrinidae",0.00105708245243129,0.00161550888529887,0
"Calopterygidae_Haliplidae",0,0.000807754442649435,0
"Calopterygidae_Helicopsychidae",0.00105708245243129,0.00161550888529887,0
"Calopterygidae_Heptageniidae",0.00528541226215645,0.0177705977382876,0.0025
"Calopterygidae_Hirudinea",0,0.00161550888529887,0.01
"Calopterygidae_Hydraenidae",0,0,0
"Calopterygidae_Hydrophilidae",0.00105708245243129,0.000807754442649435,0.0025
"Calopterygidae_Hydropsychidae",0.00951374207188161,0.0298869143780291,0.035
"Calopterygidae_Hydroptilidae",0.00317124735729387,0.00403877221324717,0.0025
"Calopterygidae_Isonychiidae",0.00317124735729387,0.00646203554119548,0.0025
"Calopterygidae_Lepidostomatidae",0,0.000807754442649435,0
"Calopterygidae_Leptoceridae",0,0.00403877221324717,0.0075
"Calopterygidae_Leptohyphidae",0.00211416490486258,0.0024232633279483,0
"Calopterygidae_Leptophlebiidae",0.00105708245243129,0.00807754442649435,0.0025
"Calopterygidae_Lestidae",0,0,0
"Calopterygidae_Leuctridae",0.00317124735729387,0.00484652665589661,0
"Calopterygidae_Limnephilidae",0.00105708245243129,0.00161550888529887,0.0025
"Calopterygidae_Lymnaeidae",0.00105708245243129,0.00161550888529887,0.0025
"Calopterygidae_Macromiidae",0,0,0
"Calopterygidae_Nemouridae",0,0,0
"Calopterygidae_Odontoceridae",0,0.000807754442649435,0
"Calopterygidae_OLIGOCHAETA",0.00634249471458774,0.0193861066235864,0.02
"Calopterygidae_OSTRACODA",0,0,0
"Calopterygidae_Pelecypoda",0,0.00484652665589661,0.0125
"Calopterygidae_Peltoperlidae",0,0.000807754442649435,0
"Calopterygidae_Perlidae",0.00528541226215645,0.0113085621970921,0.005
"Calopterygidae_Perlodidae",0,0,0
"Calopterygidae_Philopotamidae",0.00951374207188161,0.0201938610662359,0.0125
"Calopterygidae_Phryganeidae",0,0.000807754442649435,0
"Calopterygidae_Physidae",0.00105708245243129,0.00565428109854604,0.0075
"Calopterygidae_Polycentropodidae",0,0.00484652665589661,0.0025
"Calopterygidae_Polymitarcyidae",0,0,0
"Calopterygidae_Potamanthidae",0,0,0
"Calopterygidae_Psephenidae",0.00739957716701903,0.018578352180937,0.0075
"Calopterygidae_Psychomyiidae",0.00105708245243129,0.0024232633279483,0.0025
"Calopterygidae_Pteronarcidae",0,0,0
"Calopterygidae_Ptilodactylidae",0,0.00161550888529887,0
"Calopterygidae_Rhyacophilidae",0.00211416490486258,0.00403877221324717,0
"Calopterygidae_Sialidae",0.00211416490486258,0.00403877221324717,0
"Calopterygidae_Simuliidae",0.00634249471458774,0.0121163166397415,0.02
"Calopterygidae_Tabanidae",0.00105708245243129,0.00565428109854604,0.015
"Calopterygidae_Tipulidae",0.00951374207188161,0.0201938610662359,0.02
"Calopterygidae_Turbellaria",0.00105708245243129,0.00888529886914378,0.02
"Calopterygidae_Uenoidae",0,0,0
"Calopterygidae_Valvatidae",0,0,0
"Cambaridae_Capniidae",0.00422832980972516,0.00403877221324717,0
"Cambaridae_Chironomidae",0.108879492600423,0.0993537964458805,0.125
"Cambaridae_Chironomus",0,0.00403877221324717,0.01
"Cambaridae_Chloroperlidae",0.025369978858351,0.00403877221324717,0
"Cambaridae_Coenagrionidae",0.00317124735729387,0.00726978998384491,0.01
"Cambaridae_Cordulegastridae",0.00105708245243129,0.0024232633279483,0.0025
"Cambaridae_Corduliidae",0,0,0
"Cambaridae_Corixidae",0,0.00161550888529887,0.005
"Cambaridae_Corydalidae",0.0285412262156448,0.0306946688206785,0
"Cambaridae_Curculionidae",0,0,0
"Cambaridae_Dixidae",0.00317124735729387,0,0
"Cambaridae_Dryopidae",0.00105708245243129,0.000807754442649435,0
"Cambaridae_Dytiscidae",0.00528541226215645,0.00161550888529887,0.0025
"Cambaridae_Elmidae",0.100422832980973,0.0904684975767367,0.1175
"Cambaridae_Empididae",0.0274841437632135,0.0193861066235864,0.015
"Cambaridae_Ephemerellidae",0.0496828752642706,0.00969305331179321,0
"Cambaridae_Ephemeridae",0.0116279069767442,0.00161550888529887,0
"Cambaridae_Glossosomatidae",0.0169133192389006,0.00484652665589661,0.0025
"Cambaridae_Goeridae",0.00211416490486258,0.000807754442649435,0
"Cambaridae_Gomphidae",0.0295983086680761,0.0113085621970921,0
"Cambaridae_Gyrinidae",0.00105708245243129,0.0024232633279483,0
"Cambaridae_Haliplidae",0,0.000807754442649435,0.0025
"Cambaridae_Helicopsychidae",0.00739957716701903,0.000807754442649435,0
"Cambaridae_Heptageniidae",0.0930232558139535,0.0541195476575121,0.025
"Cambaridae_Hirudinea",0.00211416490486258,0.00484652665589661,0.03
"Cambaridae_Hydraenidae",0,0,0
"Cambaridae_Hydrophilidae",0.00317124735729387,0.00403877221324717,0.005
"Cambaridae_Hydropsychidae",0.0940803382663848,0.0848142164781906,0.095
"Cambaridae_Hydroptilidae",0.00845665961945032,0.0121163166397415,0.0175
"Cambaridae_Isonychiidae",0.0581395348837209,0.0250403877221325,0.0025
"Cambaridae_Lepidostomatidae",0.00845665961945032,0.00403877221324717,0
"Cambaridae_Leptoceridae",0.00422832980972516,0.00323101777059774,0.005
"Cambaridae_Leptohyphidae",0.0116279069767442,0.00484652665589661,0.005
"Cambaridae_Leptophlebiidae",0.0528541226215645,0.012924071082391,0
"Cambaridae_Lestidae",0,0,0
"Cambaridae_Leuctridae",0.0443974630021142,0.0153473344103393,0.005
"Cambaridae_Limnephilidae",0.00739957716701903,0.00323101777059774,0.0025
"Cambaridae_Lymnaeidae",0.00211416490486258,0.0024232633279483,0.0075
"Cambaridae_Macromiidae",0,0,0
"Cambaridae_Nemouridae",0.00634249471458774,0.0024232633279483,0
"Cambaridae_Odontoceridae",0.00951374207188161,0.00403877221324717,0
"Cambaridae_OLIGOCHAETA",0.0433403805496829,0.0347334410339257,0.05
"Cambaridae_OSTRACODA",0.00105708245243129,0,0
"Cambaridae_Pelecypoda",0.0116279069767442,0.0169628432956381,0.035
"Cambaridae_Peltoperlidae",0.00951374207188161,0.0024232633279483,0
"Cambaridae_Perlidae",0.080338266384778,0.0379644588045234,0.005
"Cambaridae_Perlodidae",0.0137420718816068,0.0024232633279483,0
"Cambaridae_Philopotamidae",0.0887949260042283,0.0573505654281099,0.0175
"Cambaridae_Phryganeidae",0,0,0
"Cambaridae_Physidae",0.00528541226215645,0.00484652665589661,0.0175
"Cambaridae_Polycentropodidae",0.0126849894291755,0.00726978998384491,0
"Cambaridae_Polymitarcyidae",0.00422832980972516,0.00161550888529887,0
"Cambaridae_Potamanthidae",0.00317124735729387,0.00161550888529887,0
"Cambaridae_Psephenidae",0.0750528541226216,0.0621970920840065,0.0125
"Cambaridae_Psychomyiidae",0.0116279069767442,0.00646203554119548,0
"Cambaridae_Pteronarcidae",0.0179704016913319,0.00161550888529887,0
"Cambaridae_Ptilodactylidae",0.00317124735729387,0.00161550888529887,0
"Cambaridae_Rhyacophilidae",0.0243128964059197,0.012924071082391,0
"Cambaridae_Sialidae",0.00634249471458774,0.0153473344103393,0
"Cambaridae_Simuliidae",0.0433403805496829,0.0379644588045234,0.0475
"Cambaridae_Tabanidae",0.0105708245243129,0.00807754442649435,0.0075
"Cambaridae_Tipulidae",0.0856236786469345,0.0605815831987076,0.045
"Cambaridae_Turbellaria",0.0158562367864693,0.0193861066235864,0.04
"Cambaridae_Uenoidae",0.00422832980972516,0,0
"Cambaridae_Valvatidae",0,0,0
