"x"
"4729","Polypedilum tritum"
"4730","Promoresia tardella"
"4731","Rheocricotopus robacki"
"4732","Rhyacophila fuscula"
"4733","Rhyacophila minora"
"4734","Rhyacophila sp."
"4735","Simulium tuberosum"
"4736","Sweltsa sp."
"4737","Tallaperla sp."
"4738","Thienemanniella xena"
"4739","Undetermined Enchytraeidae"
"4740","Acerpenna sp."
"4741","Cordulegaster sp."
"4742","Dicranota sp."
"4743","Diplectrona sp."
"4744","Dolophilodes sp."
"4745","Ectopria sp."
"4746","Ephemerella sp."
"4747","Eurylophella sp."
"4748","Heteroplectron americanum"
"4749","Hexatoma sp."
"4750","Hydropsyche ventura"
"4751","Lanthus sp."
"4752","Micrasema sp."
"4753","Micropsectra sp."
"4754","Nais behningi"
"4755","Oulimnius latiusculus"
"4756","Parametriocnemus lundbecki"
"4757","Polypedilum aviceps"
"4758","Promoresia tardella"
"4759","Psilometriocnemus triannulatus"
"4760","Rheotanytarsus exiguus gr."
"4761","Rheotanytarsus pellucidus"
"4762","Rhyacophila sp."
"4763","Undetermined Ceratopogonidae"
"4764","Undetermined Enchytraeidae"
"4765","Undetermined Heptageniidae"
"4766","Undetermined Limnephilidae"
"4767","Undetermined Perlodidae"
"4768","Brillia sera"
"4769","Cardiocladius obscurus"
"4770","Diplectrona sp."
"4771","Eurylophella funeralis"
"4772","Heterotrissocladius sp."
"4773","Hydroptila sp."
"4774","Leuctra sp."
"4775","Limnephilus sp."
"4776","Micropsectra sp."
"4777","Microtendipes pedellus gr."
"4778","Orthocladius annectens"
"4779","Paracapnia sp."
"4780","Parametriocnemus lundbecki"
"4781","Polycentropus sp."
"4782","Promoresia tardella"
"4783","Simulium sp."
"4784","Thienemannimyia gr. spp."
"4785","Undetermined Enchytraeidae"
"4786","Corynoneura sp."
"4787","Dicranota sp."
"4788","Ephemerella sp."
"4789","Eukiefferiella sp."
"4790","Heterotrissocladius sp."
"4791","Hexatoma sp."
"4792","Hybomitra sp."
"4793","Leuctra sp."
"4794","Micropsectra polita"
"4795","Molanna sp."
"4796","Oligostomis sp."
"4797","Palaeagapetus celsus"
"4798","Paracapnia sp."
"4799","Polycentropus sp."
"4800","Thienemanniella xena"
"4801","Thienemannimyia gr. spp."
"4802","Undetermined Empididae"
"4803","Zavrelimyia sp."
"4804","Cheumatopsyche sp."
"4805","Diamesa sp."
"4806","Dolophilodes sp."
"4807","Hydropsyche sp."
"4808","Micropsectra sp."
"4809","Nais variabilis"
"4810","Optioservus sp."
"4811","Paraleptophlebia sp."
"4812","Parametriocnemus lundbecki"
"4813","Polypedilum aviceps"
"4814","Polypedilum illinoense"
"4815","Rheotanytarsus exiguus gr."
"4816","Stenelmis crenata"
"4817","Thienemannimyia gr. spp."
"4818","Tvetenia bavarica gr."
"4819","Undetermined Baetidae"
"4820","Undetermined Enchytraeidae"
"4821","Undetermined Tipulidae"
"4822","Undetermined Turbellaria"
"4823","Baetis flavistriga"
"4824","Brillia sp."
"4825","Cheumatopsyche sp."
"4826","Cricotopus bicinctus"
"4827","Diamesa sp."
"4828","Hemerodromia sp."
"4829","Hydroptila sp."
"4830","Micropsectra sp."
"4831","Nais variabilis"
"4832","Optioservus sp."
"4833","Orthocladius nr. dentifer"
"4834","Parametriocnemus lundbecki"
"4835","Polypedilum flavum"
"4836","Polypedilum illinoense"
"4837","Rheocricotopus robacki"
"4838","Rheotanytarsus exiguus gr."
"4839","Simulium sp."
"4840","Stenelmis crenata"
"4841","Thienemannimyia gr. spp."
"4842","Tvetenia bavarica gr."
"4843","Anthopotamus sp."
"4844","Baetis flavistriga"
"4845","Baetis intercalaris"
"4846","Caenis sp."
"4847","Choroterpes sp."
"4848","Dubiraphia sp."
"4849","Gammarus sp."
"4850","Hydropsyche bronta"
"4851","Leucrocuta sp."
"4852","Neoperla sp."
"4853","Nixe (Nixe) sp."
"4854","Optioservus sp."
"4855","Psephenus herricki"
"4856","Sialis sp."
"4857","Sphaerium sp."
"4858","Stenacron interpunctatum"
"4859","Stenelmis sp."
"4860","Stenonema meririvulanum"
"4861","Stenonema terminatum"
"4862","Undetermined Cambaridae"
"4863","Undetermined Ephemerellidae"
"4864","Undetermined Turbellaria"
"4865","Acentrella sp."
"4866","Baetis intercalaris"
"4867","Caenis sp."
"4868","Cardiocladius obscurus"
"4869","Cheumatopsyche sp."
"4870","Chimarra obscura"
"4871","Ephoron leukon?"
"4872","Hydropsyche dicantha"
"4873","Hydropsyche leonardi"
"4874","Hydropsyche phalerata"
"4875","Isonychia bicolor"
"4876","Leucrocuta sp."
"4877","Macrostemum sp."
"4878","Optioservus sp."
"4879","Pisidium sp."
"4880","Psephenus herricki"
"4881","Psychomyia flavida"
"4882","Simulium sp."
"4883","Stenacron interpunctatum"
"4884","Stenelmis sp."
"4885","Stenonema mediopunctatum"
"4886","Stenonema pulchellum"
"4887","Stenonema terminatum"
"4888","Thienemannimyia gr. spp."
"4889","Tricorythodes sp."
"4890","Tvetenia vitracies"
"4891","Undet. Tubificidae w/o cap. setae"
"4892","Acentrella sp."
"4893","Anthopotamus sp."
"4894","Argia sp."
"4895","Baetis intercalaris"
"4896","Caenis sp."
"4897","Cheumatopsyche sp."
"4898","Chimarra obscura"
"4899","Cricotopus tremulus gr."
"4900","Epeorus (Iron) sp."
"4901","Hydropsyche bronta"
"4902","Hydropsyche dicantha"
"4903","Hydropsyche phalerata"
"4904","Isonychia bicolor"
"4905","Leucrocuta sp."
"4906","Macrostemum zebratum"
"4907","Optioservus sp."
"4908","Pisidium sp."
"4909","Polypedilum flavum"
"4910","Psephenus herricki"
"4911","Rhithrogena sp."
"4912","Simulium sp."
"4913","Stenelmis sp."
"4914","Stenonema terminatum"
"4915","Undetermined Lymnaeidae"
"4916","Acentrella sp."
"4917","Antocha sp."
"4918","Atherix sp."
"4919","Baetis flavistriga"
"4920","Baetis intercalaris"
"4921","Cheumatopsyche sp."
"4922","Chimarra sp."
"4923","Epeorus (Iron) sp."
"4924","Ephoron leukon?"
"4925","Hydropsyche bronta"
"4926","Hydropsyche morosa"
"4927","Isonychia bicolor"
"4928","Leucrocuta sp."
"4929","Micropsectra polita"
"4930","Microtendipes pedellus gr."
"4931","Optioservus sp."
"4932","Paragnetina media"
"4933","Pisidium sp."
"4934","Psephenus herricki"
"4935","Psychomyia flavida"
"4936","Simulium sp."
"4937","Stenelmis crenata"
"4938","Stenonema terminatum"
"4939","Undetermined Cambaridae"
"4940","Acentrella sp."
"4941","Agnetina capitata"
"4942","Baetis flavistriga"
"4943","Baetis intercalaris"
"4944","Brachycentrus lateralis"
"4945","Caenis sp."
"4946","Chimarra obscura"
"4947","Choroterpes sp."
"4948","Corydalus cornutus"
"4949","Ephemerella sp."
"4950","Ephoron leukon?"
"4951","Gammarus sp."
"4952","Hydropsyche leonardi"
"4953","Hydropsyche morosa"
"4954","Isonychia bicolor"
"4955","Leucrocuta sp."
"4956","Optioservus sp."
"4957","Promoresia elegans"
"4958","Psephenus herricki"
"4959","Serratella serrata"
"4960","Sialis sp."
"4961","Simulium sp."
"4962","Stenelmis concinna"
"4963","Stenelmis crenata"
"4964","Stenonema terminatum"
"4965","Undetermined Cambaridae"
"4966","Apatania sp."
"4967","Brillia parva"
"4968","Cricotopus vierriensis"
"4969","Dicranota sp."
"4970","Eukiefferiella brehmi gr."
"4971","Eukiefferiella claripennis gr."
"4972","Eurylophella funeralis"
"4973","Lepidostoma sp."
"4974","Malirekus iroquois"
"4975","Micropsectra polita"
"4976","Microtendipes pedellus gr."
"4977","Oxyethira sp."
"4978","Palaeagapetus celsus"
"4979","Parachaetocladius sp."
"4980","Paraphaenocladius sp."
"4981","Polycentropus sp."
"4982","Promoresia tardella"
"4983","Rheocricotopus robacki"
"4984","Rhyacophila acutiloba"
"4985","Rhyacophila fuscula"
"4986","Rhyacophila nigrita"
"4987","Rhyacophila torva"
"4988","Sweltsa sp."
"4989","Tallaperla sp."
"4990","Thienemanniella xena"
"4991","Tvetenia bavarica gr."
"4992","Undetermined Ceratopogonidae"
"4993","Undetermined Enchytraeidae"
"4994","Undetermined Lepidoptera"
"4995","Undetermined Tipulidae"
"4996","Acentrella sp."
"4997","Arctopsyche sp."
"4998","Baetis brunneicolor"
"4999","Baetis intercalaris"
"5000","Baetisca sp."
"5001","Cricotopus vierriensis"
"5002","Dicranota sp."
"5003","Dolophilodes sp."
"5004","Eukiefferiella brehmi gr."
"5005","Eukiefferiella claripennis gr."
"5006","Eukiefferiella devonica gr."
"5007","Eurylophella sp."
"5008","Hemerodromia sp."
"5009","Hexatoma sp."
"5010","Hydropsyche leonardi"
"5011","Lepidostoma sp."
"5012","Micrasema sp. 2"
"5013","Micropsectra polita"
"5014","Microtendipes pedellus gr."
"5015","Orthocladius annectens"
"5016","Pagastia orthogonia"
"5017","Parachaetocladius sp."
"5018","Polypedilum illinoense"
"5019","Promoresia tardella"
"5020","Psilotreta sp."
"5021","Rheocricotopus robacki"
"5022","Rhyacophila acutiloba"
"5023","Rhyacophila fuscula"
"5024","Simulium tuberosum"
"5025","Stenacron interpunctatum"
"5026","Stenonema modestum"
"5027","Sweltsa sp."
"5028","Tallaperla sp."
"5029","Thienemannimyia gr. spp."
"5030","Tipula sp."
"5031","Tvetenia bavarica gr."
"5032","Undetermined Ceratopogonidae"
"5033","Undetermined Enchytraeidae"
"5034","Undetermined Nemouridae"
"5035","Acentrella sp."
"5036","Agnetina capitata"
"5037","Arctopsyche sp."
"5038","Baetis brunneicolor"
"5039","Baetis flavistriga"
"5040","Brachycentrus solomoni"
"5041","Cardiocladius obscurus"
"5042","Cheumatopsyche sp."
"5043","Dicranota sp."
"5044","Dolophilodes sp."
"5045","Ephemerella excrucians?"
"5046","Eukiefferiella brehmi gr."
"5047","Eukiefferiella claripennis gr."
"5048","Hexatoma sp."
"5049","Hydropsyche morosa"
"5050","Hydropsyche slossonae"
"5051","Lanthus sp."
"5052","Lepidostoma sp."
"5053","Micrasema sp. 2"
"5054","Micropsectra polita"
"5055","Pagastia orthogonia"
"5056","Parametriocnemus lundbecki"
"5057","Promoresia tardella"
"5058","Pteronarcys biloba"
"5059","Rheotanytarsus pellucidus"
"5060","Rhyacophila fuscula"
"5061","Rhyacophila nigrita"
"5062","Simulium tuberosum"
"5063","Stenonema vicarium"
"5064","Sweltsa sp."
"5065","Tallaperla sp."
"5066","Tvetenia bavarica gr."
"5067","Undetermined Ceratopogonidae"
"5068","Undetermined Lepidoptera"
"5069","Undetermined Tipulidae"
"5070","Acentrella sp."
"5071","Agnetina capitata"
"5072","Arctopsyche sp."
"5073","Baetis brunneicolor"
"5074","Baetis flavistriga"
"5075","Baetisca sp."
"5076","Brachycentrus solomoni"
"5077","Cricotopus vierriensis"
"5078","Dolophilodes sp."
"5079","Epeorus (Iron) sp."
"5080","Eukiefferiella claripennis gr."
"5081","Eukiefferiella devonica gr."
"5082","Hexatoma sp."
"5083","Hydropsyche bronta"
"5084","Hydropsyche slossonae"
"5085","Hydropsyche sparna"
"5086","Lepidostoma sp."
"5087","Pagastia orthogonia"
"5088","Parametriocnemus lundbecki"
"5089","Polypedilum aviceps"
"5090","Promoresia tardella"
"5091","Psilotreta sp."
"5092","Rheocricotopus robacki"
"5093","Rhyacophila acutiloba"
"5094","Rhyacophila fuscula"
"5095","Simulium tuberosum"
"5096","Stenacron interpunctatum"
"5097","Stenonema vicarium"
"5098","Sweltsa sp."
"5099","Tvetenia bavarica gr."
"5100","Undetermined Ephemerellidae"
"5101","Undetermined Lepidoptera"
"5102","Acentrella sp."
"5103","Baetis intercalaris"
"5104","Cardiocladius obscurus"
"5105","Cheumatopsyche sp."
"5106","Cricotopus tremulus gr."
"5107","Cricotopus vierriensis"
"5108","Isonychia bicolor"
"5109","Paragnetina media"
"5110","Polypedilum aviceps"
"5111","Simulium vittatum"
"5112","Stenonema sp."
"5113","Thienemannimyia gr. spp."
"5114","Tvetenia vitracies"
"5115","Acentrella sp."
"5116","Acroneuria abnormis"
"5117","Agnetina capitata"
"5118","Baetis flavistriga"
"5119","Baetis intercalaris"
"5120","Caenis sp."
"5121","Cheumatopsyche sp."
"5122","Drunella cornutella"
"5123","Epeorus (Iron) sp."
"5124","Hexatoma sp."
"5125","Hydropsyche bronta"
"5126","Hydropsyche slossonae"
"5127","Leuctra sp."
"5128","Microtendipes rydalensis gr."
"5129","Optioservus fastiditus"
"5130","Optioservus trivittatus"
"5131","Orthocladius carlatus"
"5132","Pagastia orthogonia"
"5133","Paraleptophlebia sp."
"5134","Polycentropus sp."
"5135","Polypedilum aviceps"
"5136","Polypedilum illinoense"
"5137","Psephenus herricki"
"5138","Psilotreta sp."
"5139","Rheotanytarsus exiguus gr."
"5140","Stenacron interpunctatum"
"5141","Stenelmis bicarinata"
"5142","Stenelmis crenata"
"5143","Thienemannimyia gr. spp."
"5144","Undetermined Heptageniidae"
"5145","Undetermined Sphaeriidae"
"5146","Atherix sp."
"5147","Baetis flavistriga"
"5148","Baetis intercalaris"
"5149","Caenis sp."
"5150","Cheumatopsyche sp."
"5151","Cryptochironomus fulvus gr."
"5152","Diamesa sp."
"5153","Hemerodromia sp."
"5154","Hexatoma sp."
"5155","Hydropsyche bronta"
"5156","Isonychia bicolor"
"5157","Leucrocuta sp."
"5158","Microtendipes pedellus gr."
"5159","Mystacides sp."
"5160","Neoperla sp."
"5161","Nigronia serricornis"
"5162","Ophiogomphus sp."
"5163","Optioservus sp."
"5164","Paraleptophlebia sp."
"5165","Psephenus herricki"
"5166","Psilotreta sp."
"5167","Stenelmis crenata"
"5168","Thienemannimyia gr. spp."
"5169","Tricorythodes sp."
"5170","Acroneuria abnormis"
"5171","Agnetina capitata"
"5172","Atherix sp."
"5173","Baetis flavistriga"
"5174","Baetis intercalaris"
"5175","Caenis sp."
"5176","Cheumatopsyche sp."
"5177","Diamesa sp."
"5178","Dicranota sp."
"5179","Dolophilodes sp."
"5180","Drunella cornutella"
"5181","Epeorus (Iron) sp."
"5182","Eurylophella sp."
"5183","Hydropsyche bronta"
"5184","Hydropsyche slossonae"
"5185","Hydropsyche sparna"
"5186","Isonychia sp."
"5187","Leucrocuta sp."
"5188","Leuctra sp."
"5189","Micropsectra polita"
"5190","Microtendipes pedellus gr."
"5191","Nanocladius (Plecopteracoluthus) downesi"
"5192","Nigronia serricornis"
"5193","Optioservus fastiditus"
"5194","Paragnetina immarginata"
"5195","Polypedilum aviceps"
"5196","Stenacron interpunctatum"
"5197","Tanytarsus brundini"
"5198","Thienemannimyia gr. spp."
"5199","Undet. Tubificidae w/ cap. setae"
"5200","Undet. Tubificidae w/o cap. setae"
"5201","Undetermined Gomphidae"
"5202","Acroneuria abnormis"
"5203","Agnetina capitata"
"5204","Antocha sp."
"5205","Cheumatopsyche sp."
"5206","Cricotopus tremulus gr."
"5207","Dolophilodes sp."
"5208","Drunella cornutella"
"5209","Ephemerella subvaria"
"5210","Hydropsyche morosa"
"5211","Isonychia bicolor"
"5212","Leucrocuta sp."
"5213","Leuctra sp."
"5214","Microtendipes pedellus gr."
"5215","Nixe (Nixe) sp."
"5216","Optioservus trivittatus"
"5217","Pagastia orthogonia"
"5218","Paragnetina immarginata"
"5219","Paragnetina media"
"5220","Paraleptophlebia sp."
"5221","Polypedilum aviceps"
"5222","Psephenus herricki"
"5223","Psilotreta sp."
"5224","Stenacron interpunctatum"
"5225","Stenonema ithaca"
"5226","Stenonema modestum"
"5227","Thienemannimyia gr. spp."
"5228","Acentrella sp."
"5229","Agnetina capitata"
"5230","Atherix sp."
"5231","Baetis intercalaris"
"5232","Cardiocladius obscurus"
"5233","Cheumatopsyche sp."
"5234","Dicranota sp."
"5235","Dolophilodes sp."
"5236","Drunella cornuta"
"5237","Dubiraphia vittata"
"5238","Ephemera sp."
"5239","Eukiefferiella devonica gr."
"5240","Heptagenia sp."
"5241","Hydropsyche sparna"
"5242","Isonychia bicolor"
"5243","Leuctra sp."
"5244","Optioservus ovalis"
"5245","Pagastia orthogonia"
"5246","Paraleptophlebia mollis"
"5247","Parametriocnemus lundbecki"
"5248","Polycentropus sp."
"5249","Polypedilum aviceps"
"5250","Polypedilum flavum"
"5251","Promoresia elegans"
"5252","Psephenus herricki"
"5253","Rheotanytarsus pellucidus"
"5254","Serratella deficiens"
"5255","Stenelmis crenata"
"5256","Stenonema ithaca"
"5257","Thienemannimyia gr. spp."
"5258","Undetermined Sphaeriidae"
"5259","Acroneuria abnormis"
"5260","Baetis flavistriga"
"5261","Cardiocladius obscurus"
"5262","Dubiraphia vittata"
"5263","Epeorus (Iron) sp."
"5264","Hexatoma sp."
"5265","Hydropsyche morosa"
"5266","Hydropsyche sparna"
"5267","Isonychia bicolor"
"5268","Leucrocuta sp."
"5269","Micrasema sp."
"5270","Nais behningi"
"5271","Optioservus trivittatus"
"5272","Paragnetina sp."
"5273","Plauditus sp."
"5274","Polypedilum aviceps"
"5275","Polypedilum flavum"
"5276","Promoresia elegans"
"5277","Psephenus herricki"
"5278","Serratella serrata"
"5279","Stenelmis crenata"
"5280","Tanytarsus glabrescens gr."
"5281","Tvetenia vitracies"
"5282","Baetis flavistriga"
"5283","Baetis intercalaris"
"5284","Cheumatopsyche sp."
"5285","Chimarra sp."
"5286","Dicranota sp."
"5287","Hemerodromia sp."
"5288","Hexatoma sp."
"5289","Hydropsyche bronta"
"5290","Hydropsyche slossonae"
"5291","Leuctra sp."
"5292","Micropsectra dives gr."
"5293","Optioservus fastiditus"
"5294","Pagastia orthogonia"
"5295","Paraleptophlebia sp."
"5296","Parametriocnemus lundbecki"
"5297","Polypedilum aviceps"
"5298","Stenelmis crenata"
"5299","Stenonema sp."
"5300","Tvetenia vitracies"
"5301","Undetermined Ceratopogonidae"
"5302","Antocha sp."
"5303","Baetis brunneicolor"
"5304","Cricotopus bicinctus"
"5305","Cricotopus trifascia gr."
"5306","Cricotopus vierriensis"
"5307","Dicranota sp."
"5308","Dolophilodes sp."
"5309","Eukiefferiella devonica gr."
"5310","Hydropsyche slossonae"
"5311","Micropsectra dives gr."
"5312","Optioservus fastiditus"
"5313","Orthocladius dubitatus"
"5314","Orthocladius nr. dentifer"
"5315","Orthocladius vaillanti"
"5316","Pagastia orthogonia"
"5317","Paraleptophlebia mollis"
"5318","Polypedilum aviceps"
"5319","Polypedilum flavum"
"5320","Promoresia tardella"
"5321","Serratella deficiens"
"5322","Stenelmis crenata"
"5323","Sublettea coffmani"
"5324","Thienemannimyia gr. spp."
"5325","Tvetenia vitracies"
"5326","Undet. Tubificidae w/o cap. setae"
"5327","Acentrella sp."
"5328","Baetis flavistriga"
"5329","Baetis intercalaris"
"5330","Dolophilodes sp."
"5331","Epeorus (Iron) sp."
"5332","Glossosoma sp."
"5333","Hydropsyche bronta"
"5334","Hydropsyche sparna"
"5335","Isonychia bicolor"
"5336","Leucrocuta sp."
"5337","Leuctra sp."
"5338","Optioservus sp."
"5339","Paraleptophlebia sp."
"5340","Polypedilum aviceps"
"5341","Psephenus herricki"
"5342","Rheotanytarsus pellucidus"
"5343","Rhyacophila fuscula"
"5344","Stenelmis crenata"
"5345","Thienemannimyia gr. spp."
"5346","Undetermined Gomphidae"
"5347","Undetermined Perlidae"
"5348","Acentrella sp."
"5349","Antocha sp."
"5350","Baetis flavistriga"
"5351","Baetis intercalaris"
"5352","Caenis sp."
"5353","Cheumatopsyche sp."
"5354","Drunella cornutella"
"5355","Epeorus (Iron) sp."
"5356","Eukiefferiella claripennis gr."
"5357","Eukiefferiella devonica gr."
"5358","Glossosoma sp."
"5359","Hexatoma sp."
"5360","Hydropsyche slossonae"
"5361","Hydropsyche sparna"
"5362","Isonychia bicolor"
"5363","Leucrocuta sp."
"5364","Leuctra sp."
"5365","Microtendipes rydalensis gr."
"5366","Optioservus fastiditus"
"5367","Orthocladius carlatus"
"5368","Pagastia orthogonia"
"5369","Paragnetina immarginata"
"5370","Paraleptophlebia sp."
"5371","Polypedilum aviceps"
"5372","Psephenus herricki"
"5373","Psilotreta sp."
"5374","Serratella sp."
"5375","Stenelmis crenata"
"5376","Thienemannimyia gr. spp."
"5377","Tvetenia bavarica gr."
"5378","Acentrella sp."
"5379","Agnetina capitata"
"5380","Antocha sp."
"5381","Baetis flavistriga"
"5382","Baetis intercalaris"
"5383","Caenis sp."
"5384","Cardiocladius obscurus"
"5385","Cheumatopsyche sp."
"5386","Chimarra aterrima?"
"5387","Dolophilodes sp."
"5388","Eukiefferiella devonica gr."
"5389","Hexatoma sp."
"5390","Hydropsyche bronta"
"5391","Hydropsyche sparna"
"5392","Isonychia bicolor"
"5393","Leucrocuta sp."
"5394","Nixe (Nixe) sp."
"5395","Optioservus ovalis"
"5396","Optioservus trivittatus"
"5397","Paraleptophlebia sp."
"5398","Polypedilum flavum"
"5399","Psephenus herricki"
"5400","Serratella sp."
"5401","Simulium sp."
"5402","Stenelmis crenata"
"5403","Undetermined Turbellaria"
"5404","Boyeria sp."
"5405","Centroptilum sp."
"5406","Cheumatopsyche sp."
"5407","Climacia sp."
"5408","Cricotopus tremulus gr."
"5409","Dicrotendipes neomodestus"
"5410","Dubiraphia sp."
"5411","Hydroporous sp."
"5412","Lanthus sp."
"5413","Leptophlebia sp."
"5414","Leucrocuta sp."
"5415","Microtendipes pedellus gr."
"5416","Neureclipsis sp."
"5417","Paraleptophlebia debilis"
"5418","Paratanytarsus sp."
"5419","Psectrocladius psilopterus gr."
"5420","Rheotanytarsus exiguus gr."
"5421","Simulium tuberosum"
"5422","Stenacron interpunctatum"
"5423","Stenonema femoratum"
"5424","Stictochironomus sp."
"5425","Sublettea coffmani"
"5426","Tanytarsus glabrescens gr."
"5427","Tanytarsus guerlus gr."
"5428","Thienemannimyia gr. spp."
"5429","Tricorythodes sp."
"5430","Undetermined Physidae"
"5431","Acroneuria abnormis"
"5432","Agnetina capitata"
"5433","Antocha sp."
"5434","Baetis flavistriga"
"5435","Baetis intercalaris"
"5436","Caenis sp."
"5437","Cardiocladius obscurus"
"5438","Cheumatopsyche sp."
"5439","Chimarra aterrima?"
"5440","Cricotopus vierriensis"
"5441","Dolophilodes sp."
"5442","Drunella cornutella"
"5443","Epeorus (Iron) sp."
"5444","Eukiefferiella devonica gr."
"5445","Hexatoma sp."
"5446","Hydropsyche bronta"
"5447","Hydropsyche slossonae"
"5448","Hydropsyche sparna"
"5449","Isonychia bicolor"
"5450","Leucrocuta sp."
"5451","Leuctra sp."
"5452","Optioservus trivittatus"
"5453","Orthocladius (Symposiocladius) lignicola"
"5454","Orthocladius dubitatus"
"5455","Orthocladius nr. dentifer"
"5456","Pagastia orthogonia"
"5457","Paragnetina immarginata"
"5458","Plauditus sp."
"5459","Polypedilum aviceps"
"5460","Psephenus herricki"
"5461","Sphaerium sp."
"5462","Stenelmis crenata"
"5463","Stenonema sp."
"5464","Thienemannimyia gr. spp."
"5465","Tvetenia vitracies"
"5466","Undetermined Leptophlebiidae"
"5467","Acentrella sp."
"5468","Acerpenna macdunnoughi"
"5469","Agnetina sp."
"5470","Baetis flavistriga"
"5471","Baetis sp."
"5472","Caenis sp."
"5473","Cheumatopsyche sp."
"5474","Chimarra aterrima?"
"5475","Hemerodromia sp."
"5476","Hexatoma sp."
"5477","Hydropsyche bronta"
"5478","Hydropsyche slossonae"
"5479","Isonychia bicolor"
"5480","Leucrocuta sp."
"5481","Microtendipes pedellus gr."
"5482","Optioservus trivittatus"
"5483","Polypedilum aviceps"
"5484","Polypedilum flavum"
"5485","Psephenus herricki"
"5486","Rheotanytarsus exiguus gr."
"5487","Serratella deficiens"
"5488","Serratella serratoides"
"5489","Simulium gouldingi"
"5490","Simulium tuberosum"
"5491","Stenacron interpunctatum"
"5492","Stenelmis crenata"
"5493","Stenonema terminatum"
"5494","Thienemannimyia gr. spp."
"5495","Undetermined Turbellaria"
"5496","Acentrella sp."
"5497","Antocha sp."
"5498","Baetis flavistriga"
"5499","Baetis intercalaris"
"5500","Cardiocladius obscurus"
"5501","Chimarra aterrima?"
"5502","Cricotopus vierriensis"
"5503","Dubiraphia sp."
"5504","Hydropsyche bronta"
"5505","Hydropsyche morosa"
"5506","Hydropsyche slossonae"
"5507","Isonychia bicolor"
"5508","Microtendipes pedellus gr."
"5509","Optioservus sp."
"5510","Orthocladius sp."
"5511","Paraleptophlebia sp."
"5512","Parametriocnemus lundbecki"
"5513","Phaenopsectra dyari?"
"5514","Polypedilum flavum"
"5515","Polypedilum laetum"
"5516","Rheotanytarsus exiguus gr."
"5517","Simulium vittatum"
"5518","Stenelmis crenata"
"5519","Tanytarsus brundini"
"5520","Thienemannimyia gr. spp."
"5521","Tricorythodes sp."
"5522","Tvetenia vitracies"
"5523","Undetermined Psychomyiidae"
"5524","Undetermined Turbellaria"
"5525","Antocha sp."
"5526","Baetis flavistriga"
"5527","Caenis sp."
"5528","Cheumatopsyche sp."
"5529","Diamesa sp."
"5530","Dolophilodes sp."
"5531","Dubiraphia bivittata"
"5532","Gammarus sp."
"5533","Habrophlebiodes sp."
"5534","Hydropsyche betteni"
"5535","Hydropsyche bronta"
"5536","Hydropsyche sparna"
"5537","Isonychia bicolor"
"5538","Leptophlebia sp."
"5539","Microtendipes pedellus gr."
"5540","Optioservus fastiditus"
"5541","Pagastia orthogonia"
"5542","Paragnetina media"
"5543","Paraleptophlebia sp."
"5544","Plauditus sp."
"5545","Promoresia elegans"
"5546","Rheotanytarsus exiguus gr."
"5547","Simulium vittatum"
"5548","Stenacron interpunctatum"
"5549","Stenelmis crenata"
"5550","Stenonema modestum"
"5551","Tvetenia vitracies"
"5552","Acentrella sp."
"5553","Acroneuria abnormis"
"5554","Antocha sp."
"5555","Argia sp."
"5556","Atherix sp."
"5557","Baetis flavistriga"
"5558","Cardiocladius obscurus"
"5559","Cheumatopsyche sp."
"5560","Eukiefferiella brehmi gr."
"5561","Hydropsyche bronta"
"5562","Hydropsyche morosa"
"5563","Isonychia bicolor"
"5564","Micropsectra dives gr."
"5565","Optioservus trivittatus"
"5566","Orthocladius nr. dentifer"
"5567","Polypedilum aviceps"
"5568","Psephenus herricki"
"5569","Psilotreta sp."
"5570","Serratella serrata"
"5571","Stenelmis crenata"
"5572","Stenonema modestum"
"5573","Sublettea coffmani"
"5574","Sympotthastia sp."
"5575","Tvetenia vitracies"
"5576","Undetermined Ceratopogonidae"
"5577","Undetermined Turbellaria"
"5578","Ablabesmyia mallochi"
"5579","Acentrella sp."
"5580","Agnetina capitata"
"5581","Alloperla sp."
"5582","Baetis brunneicolor"
"5583","Baetis intercalaris"
"5584","Cheumatopsyche sp."
"5585","Drunella cornutella"
"5586","Epeorus (Iron) sp."
"5587","Ephemerella excrucians?"
"5588","Glossosoma sp."
"5589","Hexatoma sp."
"5590","Hydropsyche betteni"
"5591","Hydropsyche bronta"
"5592","Hydropsyche sparna"
"5593","Isonychia bicolor"
"5594","Lepidostoma sp."
"5595","Leucrocuta sp."
"5596","Leuctra sp."
"5597","Limonia sp."
"5598","Micropsectra dives gr."
"5599","Optioservus fastiditus"
"5600","Paraleptophlebia sp."
"5601","Polycentropus sp."
"5602","Polypedilum illinoense"
"5603","Psephenus herricki"
"5604","Psilotreta sp."
"5605","Rheotanytarsus pellucidus"
"5606","Rhyacophila sp."
"5607","Serratella serrata"
"5608","Stenelmis crenata"
"5609","Thienemannimyia gr. spp."
"5610","Tipula sp."
"5611","Undetermined Gomphidae"
"5612","Acentrella sp."
"5613","Acroneuria carolinensis"
"5614","Baetis flavistriga"
"5615","Baetis intercalaris"
"5616","Cricotopus tremulus gr."
"5617","Drunella cornutella"
"5618","Hexatoma sp."
"5619","Hydropsyche bronta"
"5620","Hydropsyche morosa"
"5621","Hydropsyche sparna"
"5622","Leucrocuta sp."
"5623","Paraleptophlebia sp."
"5624","Polycentropus sp."
"5625","Polypedilum aviceps"
